risk_segment,MonthlyCharges,annual_at_risk
Medium,44.35,290.843316196746
High,70.7,654.654145731602
Low,19.0,89.2008775136888
Low,95.75,95.6810816716186
Low,82.3,13.1316969292185
Low,69.75,115.957658095813
Medium,100.3,621.971561996001
Low,20.05,38.6201912100155
Low,19.65,79.6406920146695
Low,19.4,3.85357867735835
Low,55.1,35.8449095808603
Low,26.9,13.3555254503432
Low,68.7,126.903630051776
Low,22.95,6.94026395333518
Medium,84.85,698.412088888052
Low,86.2,82.157250162547
Low,79.2,27.5320744836465
Medium,99.85,737.775620947039
Low,75.7,233.171049486132
Low,20.8,7.30996915253936
Medium,86.45,557.898783459459
High,101.45,1099.63108101589
Low,80.2,120.726243598816
Low,99.0,204.780084182324
Low,90.55,239.738479094563
Low,89.65,221.168877647144
Medium,69.7,547.263232783046
Low,19.75,3.07296689491243
Low,90.6,21.1735603870185
Low,51.25,33.9807613879995
Low,109.55,20.8112213358649
Low,103.15,81.731914112775
Medium,110.75,604.054650088186
Low,89.45,402.451482017297
High,89.35,803.177992607046
Low,100.55,248.745612427592
Low,25.5,5.58908032255893
Low,19.0,19.0466652541047
High,101.1,925.38636901537
Low,25.65,5.88779916778509
Low,65.8,90.1780480672948
Low,24.1,6.89855367736069
Low,105.6,232.450912861965
High,71.55,662.524810850016
Medium,81.15,520.03171795437
High,94.7,806.08278917456
Low,19.9,3.91153934502675
High,79.45,725.429380327015
Low,59.75,78.7336889846744
Low,85.1,77.1405786162052
High,69.35,697.002482997299
Low,102.45,132.677117033303
Low,93.75,101.389324532586
Low,45.55,73.0229805424986
Medium,95.1,752.787085389407
Low,19.15,3.09219683398989
Low,19.7,79.8433400859536
Low,45.15,123.655836484683
Low,100.75,279.879220420755
Low,91.25,76.0692544769083
Low,19.4,5.39835242179221
High,88.85,845.693097751699
High,45.1,408.416963906844
Low,61.35,65.1711557379571
Low,19.9,89.5951692966743
Low,25.25,9.57404105212729
Low,69.1,29.0697709246236
Low,92.2,28.6322220356386
Low,79.65,38.9492837066081
Low,88.65,338.014671573597
Low,45.45,215.938421434348
Low,45.55,191.752853405848
Low,95.3,320.474902069877
Low,19.5,9.25961806094645
Low,56.7,188.019376444429
Medium,92.5,621.059956327648
Low,20.55,70.8605606005859
Low,19.1,5.74516966923589
High,69.85,702.0277352179
Low,62.65,88.47412327835
Low,18.4,2.90762310677008
Low,100.9,93.194426376746
Low,44.95,98.7139791780134
Low,44.95,102.275893901116
Low,40.05,94.260478695431
Low,20.0,3.47225255883091
Low,95.65,47.6677651939152
Low,24.45,105.164359941211
Low,90.65,367.871764091056
Low,55.35,198.040967605094
Low,82.45,23.5328778469746
Low,20.05,39.145913292933
Low,94.3,273.774372957735
Low,49.4,169.490265342026
Low,70.65,12.521880415044
Low,49.15,46.1259824349104
Medium,44.6,215.829817585473
Low,19.4,19.5318706845516
High,80.25,835.554517521517
Low,25.7,6.783728532114
Low,73.2,316.871959966664
Medium,102.8,621.159118054275
Medium,85.1,599.782809610265
High,94.7,823.033645648633
Low,20.0,7.37427580710108
Low,55.7,68.6384986461458
Medium,98.85,728.551646895514
Low,54.45,211.009821224744
Low,65.05,79.7561528042947
Medium,101.0,762.964965152711
Low,62.8,139.70139571628
High,74.4,774.729808092224
High,85.55,725.412411437813
Low,44.1,26.2143513804334
Low,85.95,286.416471270074
Low,19.65,8.49281918097271
Medium,74.0,398.453950524519
Low,60.3,27.4465684213779
Medium,79.15,646.214992587406
Low,19.6,7.22679029095906
Low,19.4,35.5104592479618
Low,54.35,18.0671252385884
Low,89.95,75.8521607017047
Medium,86.0,434.909602986467
Low,49.85,18.4107885719525
Low,80.95,40.316235306249
Low,109.55,412.567967022125
Low,73.0,34.7480789832046
Medium,85.35,443.267873074734
Low,95.4,454.108279019539
Low,101.75,320.490651919249
Low,114.75,60.7559398353748
Low,24.4,5.19680706615648
High,74.65,661.021182797848
Low,60.9,77.6765192097455
Low,96.8,358.215046165584
Low,90.15,362.288697516694
Low,66.2,22.8549140809148
Low,99.95,427.198777411886
Low,19.3,7.95455780191805
Low,100.85,443.709636202685
Low,20.45,7.85622047763789
High,90.85,917.53718483113
High,78.95,719.558667711758
Low,60.25,154.792214855313
Low,97.25,109.7961039426
Low,95.1,244.373186505398
Low,49.2,59.822796410542
Low,65.6,37.3762731316395
Medium,104.15,847.554695371515
Low,54.65,69.8644602847868
Medium,38.5,188.917833012521
Low,106.8,232.591090864712
Low,43.95,18.9246874150219
Low,19.85,4.72865884243428
Medium,78.9,585.939230462568
Low,60.05,71.8008307692391
High,79.1,830.872295469903
High,100.55,919.743745704094
Low,55.05,163.708947096576
Low,63.4,74.7204757119438
Low,19.6,4.03495152569787
Low,19.85,36.3341554676311
Low,89.65,381.971065717331
Medium,85.35,702.527658062407
Low,97.8,243.642332121483
Medium,31.35,232.276920906281
Medium,44.4,272.606812053935
Medium,98.4,515.765549940471
Low,85.7,203.955991408274
Low,84.3,37.8930801619992
Low,20.6,7.59550408131411
Low,30.35,48.9817623390254
Low,50.4,85.4166358558062
Medium,69.8,474.463959215107
Low,53.8,214.997828463142
Low,98.8,434.760580959978
Low,19.05,30.0829962967566
High,85.45,852.815562657807
Low,20.4,6.27124759942255
Low,24.9,7.66140680858269
Low,24.65,7.87922160713879
Medium,80.15,485.262875939878
Medium,105.2,651.116197688132
Low,78.75,74.5211930024908
Low,113.45,230.092093062902
High,76.45,805.069767772781
Low,24.9,13.9046831814815
Low,108.25,225.320671818886
Low,70.45,11.9117724832041
Low,51.3,166.264403867063
Low,79.2,29.0719452752809
High,69.65,700.01763432966
High,74.45,739.429859350542
High,69.75,627.619594073431
Low,65.75,122.22119252492
Medium,20.15,112.532851989085
Medium,79.95,446.048650803016
Low,80.3,136.775930549091
Medium,105.3,696.437853843938
High,94.6,955.624167923113
High,86.05,734.540011704114
Low,60.0,41.3022450107388
Low,61.3,278.469174639203
High,80.55,830.928945219974
Low,63.25,17.688120248008
Low,19.8,5.83708880523118
Low,39.3,143.638402903128
Low,97.95,205.195400239308
Low,113.0,52.7232103209794
Medium,96.8,729.234395531062
Medium,28.6,176.462695459722
Medium,81.0,664.781132224064
Low,20.75,16.8950706917189
Low,43.75,105.520954131722
Medium,94.25,783.82096562043
Low,25.2,5.35434563189131
Low,104.7,376.313621054794
Low,79.4,28.7180987489461
Low,74.3,173.466167154066
High,69.9,702.53026043996
High,74.4,644.246170033801
Low,90.65,191.601211801642
Low,55.15,55.8320985330552
Low,19.95,20.613058686103
High,95.85,822.148962274971
Low,74.35,138.961147759814
Medium,70.65,570.542579202724
Low,25.7,9.52445538014168
Low,19.65,15.9994283899892
Low,19.65,79.6406920146695
Medium,74.15,492.560085700591
Low,19.35,15.7551623076993
Low,24.5,8.234022802097
Low,74.9,187.170396138824
Medium,94.05,515.346163012757
Low,74.65,98.5599966430244
Low,49.45,55.4350113035668
Low,19.65,41.2533819212429
Medium,92.9,657.783336626612
Medium,93.8,510.653899222766
Low,19.7,6.30981536026952
High,70.2,680.262170233341
Low,19.75,3.44461636770375
High,85.0,899.653824726831
Low,80.45,312.645096664231
Low,55.5,159.249001319115
Low,25.4,41.74387672653
Low,19.8,15.7393813204584
Medium,96.2,566.500219829378
Low,110.85,429.676520101952
Low,61.25,60.9262977861235
Low,29.7,140.875574877601
Low,84.7,17.0554242996577
Low,65.3,18.261411101896
Low,89.85,315.419891372518
Low,19.25,4.70448441804144
Low,19.55,79.2353958721012
Low,112.9,197.617950400661
Low,68.95,19.0948711196734
Medium,75.7,499.171111953986
Low,73.15,282.681448124941
Low,20.8,4.25852139214001
Low,19.55,89.3095916560073
High,89.5,844.683937223153
Low,84.75,25.1967889388677
Medium,79.3,451.86753158738
Low,113.65,29.6972939600021
Low,61.65,88.2664412632761
Low,26.0,5.21281614101904
Medium,25.2,162.045034973217
Medium,44.15,264.449749299621
High,24.35,204.849230069869
Low,79.85,28.4015205629582
Low,77.5,84.4956179590617
Low,65.25,71.7599980929346
Low,24.85,56.6498045476896
Low,59.65,183.481369713685
Low,100.0,322.969633847247
Low,55.95,244.063347800888
Low,45.05,25.6495313886779
Low,20.1,10.6163779253526
Low,98.6,441.853511931416
Low,54.15,212.983604643778
Low,96.35,407.197116335711
Medium,116.2,603.017153284319
Low,65.2,17.0504286789642
Low,18.8,6.61028905884361
Low,99.9,27.6045437496109
Low,92.15,34.9163026786403
Low,110.5,113.677910934514
Low,110.7,424.313403905557
Low,19.85,5.24380738652138
Low,56.05,34.5912050686514
Low,19.35,3.74702135479771
Low,94.35,57.5508016619634
Low,19.65,4.22743453492027
Low,24.65,4.61493781534962
Low,20.75,25.7220132235116
Low,26.0,6.89415429171372
Low,94.45,147.854274151889
Low,19.6,4.61868393130624
Low,69.5,117.067188536863
Low,25.0,48.3651506580699
Low,34.8,21.0213771062658
Low,109.1,510.503250735116
Low,20.5,16.6915156231439
Low,50.65,146.851073419381
Low,54.6,28.6437894693369
Low,19.9,16.2029834585641
Low,20.5,72.2623993581293
Low,20.05,4.12759071888991
Low,55.6,23.4874902789326
Low,61.3,13.877207970208
Low,79.2,15.0337727109595
Low,19.9,2.95905614910913
Low,53.8,18.5020627570986
High,98.9,901.225707968859
Low,45.35,68.3953017956861
Low,35.8,128.999275663312
Medium,46.35,261.06056442529
Medium,76.4,585.449554515222
Low,105.25,294.342963112827
Medium,50.35,286.723944133052
Medium,24.8,165.880811698316
Low,45.55,107.113348758978
Medium,78.75,509.924064452191
Low,60.0,38.5445444712766
Low,25.1,7.56494999732983
Low,44.45,32.1148531662261
Low,82.4,351.618272893193
Medium,96.2,711.474763482174
Low,85.6,297.459355022849
Medium,29.65,246.660475453846
High,70.3,693.404297773432
Medium,55.3,337.686707512284
Low,75.85,18.8629616206191
Medium,93.5,585.739292640267
Low,54.55,58.886498988477
Low,56.15,64.9073046425336
Low,51.1,57.8112035909878
Low,29.9,132.261036954241
Low,19.75,20.0218416234384
Low,64.0,57.322692243811
Low,82.1,24.406199479083
Low,89.6,307.179889319698
Low,109.1,309.65274653602
Medium,95.8,785.963801125388
High,91.45,910.37610176816
Low,104.25,431.825730087609
Low,19.75,9.19069370821888
Low,25.65,58.786320940491
Low,35.45,26.653954086978
Medium,74.8,560.364990659863
Low,90.55,81.3766629687532
Low,85.9,299.945091824895
Low,88.55,17.531001691429
Low,98.15,136.745463743495
Low,96.75,337.273288459197
Low,85.3,25.5570669341483
Low,20.65,25.9805975659793
Low,49.75,144.179773917485
Low,19.6,17.8348604123649
Medium,105.5,558.792893498297
Low,106.2,426.53403496974
Low,107.95,195.683370878221
Low,89.65,373.954237795031
Low,75.35,238.785580880691
Low,21.0,5.36575985727221
Medium,76.5,598.066638990031
Low,79.0,109.813686195435
Low,49.15,206.204246996285
Low,19.6,16.7801475980236
High,98.25,1059.20255075172
Low,78.55,124.772808978646
Low,111.95,427.33763124777
Low,48.25,200.580166439479
Low,19.1,61.1746803896166
Low,19.95,89.8202827873694
Low,56.15,229.982236232013
Low,20.0,90.0453962780646
Low,66.7,135.833561252986
Low,104.3,191.79836766725
Medium,112.95,865.453694689337
Low,20.05,39.0127579424857
Low,26.25,4.4959552217954
Low,95.65,145.702749350175
Low,84.8,35.3874556081558
Low,44.25,49.4835900194743
Low,91.0,310.720243043487
Low,19.95,31.4946940052234
Low,78.95,35.1152729194203
Low,19.4,4.43752932150706
Low,50.65,17.6439111981086
Low,40.0,158.06706051199
Low,20.0,30.9751055949588
Low,74.6,334.424581295437
Low,24.85,12.1761176045461
Low,20.6,7.59550408131411
Low,79.9,94.7625418509782
Medium,104.45,818.557907284363
Low,91.0,346.021434525517
High,75.1,778.421438965823
Low,104.5,114.626051952337
Medium,101.3,606.641805287624
Medium,85.45,559.02217415364
Low,20.85,9.01146462713898
Low,19.25,4.40321852778407
Low,105.6,251.912515043627
Low,99.55,54.183956669219
Low,56.7,63.8479238435877
Low,39.2,92.204489406567
Low,24.8,53.5234985049606
Medium,45.4,238.554084407865
Low,117.35,30.4734896954238
Low,19.2,35.055008207428
Low,24.5,47.4014881343861
Low,56.85,77.7949919631971
Low,65.1,74.3865103421707
Low,20.9,29.4325869042333
Low,100.3,340.211174857843
Low,24.95,53.8701507691269
Medium,90.7,758.548401574086
Low,19.8,10.2321411550807
Low,18.7,2.56773259935986
Low,99.2,95.8780033421644
High,71.65,694.313169476052
Low,19.65,79.6406920146695
Medium,39.05,216.036584375567
Medium,51.35,265.936837355539
Low,94.45,365.462901129191
Low,24.05,4.11915135558779
Medium,69.95,421.14195950332
Low,112.4,40.4791259709564
Low,73.6,21.4592315734644
Low,19.55,19.1756120443957
Low,55.0,95.3283013734289
Low,25.3,21.3035669295738
Low,19.8,10.1455238479308
Low,20.1,7.41114718613659
Medium,104.25,502.585955990933
Medium,95.9,524.504509240277
Low,19.75,20.0218416234384
Low,79.2,63.931174933953
Low,20.25,13.2084833052184
High,102.6,879.383845040557
Low,68.25,245.415352374432
Medium,90.05,584.047081323907
Low,99.7,221.980739835679
Low,50.25,190.899027307257
Low,60.3,75.5935490226484
Low,61.0,55.1325180731498
Low,83.85,190.092730222028
Low,94.8,131.157896310267
Low,59.95,68.4125298422918
Medium,100.8,488.389527827504
Medium,50.45,412.247463183716
Low,55.9,183.883807409692
Medium,78.75,563.136596062438
Low,19.4,67.3949104605992
Low,20.7,28.9554917965627
Medium,48.45,308.747742690792
Low,19.55,4.45375587218222
Low,113.65,29.6972939600021
Medium,94.6,506.74715256189
Medium,93.0,579.847813670303
Low,19.0,4.8643553805603
Low,80.3,63.5053234217461
Low,20.3,3.54054239313347
Low,116.3,472.95681112626
Low,95.1,55.7699872081854
Medium,79.25,598.968113683597
Low,20.25,21.447930463909
Low,54.9,81.6572205289092
Low,94.65,306.294233564234
High,100.0,1000.81770938209
Low,93.45,207.756075255627
Low,68.85,89.1090109937355
Medium,28.45,189.996628941611
Low,88.8,67.6658407769093
Low,61.4,50.1966530498874
Low,19.35,9.63287036039232
Low,63.75,259.119271206674
Low,19.6,9.88045233686795
Low,20.05,20.7163822885396
Low,89.1,368.128206242286
Medium,84.85,573.075268546602
Medium,95.6,800.807402829148
Medium,48.75,346.326808727359
Low,110.6,142.020132208573
Medium,74.2,408.011992107093
Low,94.35,63.7386573985195
Low,79.7,35.0543991696054
Low,20.9,4.0707093515447
Low,90.85,280.130869822283
Low,54.75,75.3821721977917
High,82.0,768.26272051058
Low,20.15,4.14361104789142
High,87.15,763.577720303104
Low,108.5,219.908321466541
Low,34.95,57.044345014958
Low,80.6,30.7270457394595
Medium,24.3,117.398063281968
High,69.65,693.14910397401
Low,53.0,41.8818369586958
Low,54.85,188.760703649551
Medium,91.65,624.180022716396
Low,20.25,10.6534214397751
Low,20.5,20.3520831720614
Low,108.45,483.107063219369
Medium,93.15,576.130842255052
Medium,76.1,615.616722165329
Low,84.4,19.7358723579042
Medium,29.75,165.695643153987
Low,90.7,325.087126699701
Low,19.3,23.9245713356036
Medium,101.25,827.081476757466
Low,19.4,69.9322902398759
Low,20.05,4.58620942764003
High,34.7,319.26539449787
Low,81.0,26.0284567160731
Medium,45.3,232.376568128132
Low,20.4,28.6154112567304
Low,103.2,131.56856510236
Low,74.5,14.1837657173054
Medium,84.05,658.177935899827
Low,19.65,16.42713121822
Low,110.5,278.662588958253
Medium,94.75,620.965666144538
Low,25.35,4.28439720657373
Low,19.65,79.6406920146695
Medium,87.1,724.475909976506
Low,75.35,20.2329443690284
Medium,90.95,469.674286281789
Low,104.0,127.621084108072
Low,65.0,20.8155327699251
High,86.1,731.114526079863
Low,20.3,22.7340774862797
Medium,49.95,245.649079386599
Low,84.1,24.5435593405897
Medium,104.1,727.099656870557
Low,51.45,28.8453588509859
Low,20.1,4.72688349280035
Low,44.8,72.8217939943709
Low,106.9,331.241857056795
Low,20.15,23.8356920728796
Medium,67.95,342.861811269864
Low,85.65,27.3921777465505
Medium,108.75,557.139964074705
Medium,75.85,615.936523077604
Low,110.8,96.3024711784696
Medium,111.2,842.440963684267
Low,91.65,403.349602115615
Low,108.15,62.7542569073073
Low,61.1,80.0601890838824
Medium,94.3,475.276594795207
Low,70.65,226.596300852409
Medium,84.6,627.810904846619
Low,20.35,16.569382581999
Low,19.65,4.62613727214126
Low,20.15,4.42129903338682
High,93.55,1023.0547412548
Low,84.4,54.9385660100721
Low,81.25,20.2416865554935
Low,19.9,9.15047676286115
Low,50.5,154.723875159092
Low,111.65,52.9313851110199
Low,19.8,7.60651175829976
Low,66.65,252.369230416936
Low,78.0,61.1721933721095
Low,20.75,37.3089059823129
Low,20.15,8.05741521916059
Medium,101.45,496.459035794035
Low,25.15,5.48723090344961
Low,55.8,31.3308057714275
Low,19.15,4.9027581861963
Low,51.0,66.9123193251972
Medium,84.1,592.734832999099
Low,53.85,19.7032912163829
Medium,99.85,822.007313049809
Low,65.35,84.6783135346362
Medium,50.75,323.398259394542
Low,60.9,48.8874062254164
Low,115.05,152.723897526439
Low,60.95,169.378170583417
Medium,79.9,667.820044205506
Low,45.85,54.6386247744008
Low,19.5,86.0834235579578
Low,116.45,30.4289474847536
Low,64.65,138.874550597996
Low,73.45,76.4528854817738
Low,85.2,250.982312234325
Low,48.7,85.6542760761389
Low,75.1,60.5120743175787
High,50.35,483.336570517836
High,75.1,778.421438965823
Low,83.9,283.479597072401
High,100.25,1084.73639591889
Low,109.2,45.7019281477319
Low,100.3,193.846735697761
Medium,79.5,468.611968082295
Low,84.45,141.059471716963
Low,19.9,87.8640467003091
Low,101.25,231.843486169142
Low,110.1,341.596592066362
Low,19.6,6.36563639501056
Low,104.1,415.07026259133
Low,19.75,35.5108864169002
Low,19.9,89.5951692966743
Low,38.8,44.8647548761238
Low,106.05,137.202060146631
Low,84.25,277.458589090926
Low,76.8,26.3404079600182
Medium,74.75,575.178769600436
Low,19.45,4.8757676046794
Low,101.5,352.973486599302
Low,93.9,63.7371150711601
Low,60.0,63.363990921222
Low,111.45,236.730800907259
Medium,45.55,323.070091744504
Medium,25.2,168.556308661192
Low,66.3,63.6400844656314
Low,19.45,84.184658013037
Low,63.05,239.772695404522
Low,20.05,36.050292286524
Medium,103.85,660.476999144466
Low,74.4,355.161841381842
Low,81.15,72.0930170552457
Low,90.7,134.474746090126
Low,70.8,18.1466821811607
Low,93.35,278.288243298534
Low,20.4,15.0835957686187
Low,19.5,7.4800964032536
Low,109.65,439.203752979488
Low,74.65,107.172444397942
Medium,31.65,164.637647223981
Low,59.65,123.832611021639
Low,39.9,106.670679333852
Medium,69.3,527.646005517233
Low,103.25,86.8480485292221
Low,19.35,4.8099012346513
High,74.6,731.960683059371
Low,44.6,120.209197493253
High,86.0,824.812445663996
Low,20.05,4.7203080054164
Low,101.15,159.666953920631
High,69.6,699.5151091076
High,74.7,729.141690962562
High,89.7,776.715734160284
High,100.2,943.461625395792
Medium,104.8,762.427746959135
Low,100.15,383.282139200117
High,60.15,530.713793828805
High,74.95,669.588493356611
Low,53.95,239.339383195091
Medium,104.75,524.870261608251
Medium,95.55,593.316899150711
Low,99.9,91.1326629573805
Low,81.9,101.465825311546
Low,113.95,116.948959646106
Medium,89.25,581.392464990549
Low,91.0,268.610825366449
High,69.6,733.99302975808
Medium,74.6,587.97847995887
Low,20.65,4.723452602532
Low,20.85,7.76398880634863
Low,54.05,66.4573284020673
Low,79.85,20.1579410217457
Low,19.5,6.10405360128219
Medium,44.0,284.683187467727
Low,45.65,55.3553281282956
Low,112.35,190.113402471633
Low,94.0,234.63045415176
Medium,74.4,534.061721156871
Low,43.75,184.175353161489
Low,20.05,23.7194475168825
Low,64.85,52.2016193535672
Low,106.7,98.1900157756858
Medium,95.6,528.713206406019
Low,35.75,13.5609783874201
Low,71.3,251.203711155765
Medium,104.4,788.648934276663
Low,20.15,5.15459220884847
Low,53.6,53.4894452285129
Low,80.4,318.104298386823
Medium,54.2,344.382159722691
Low,20.2,25.0402249212017
Low,20.55,28.7456693922398
Low,96.6,44.0500677651003
Low,45.9,112.425852857999
Low,70.7,60.9400173053271
Low,58.35,26.2669447277277
Low,61.45,20.1156979059801
Low,80.4,17.7121747003239
Medium,84.95,526.846274316382
Low,96.65,381.100948731555
Low,68.25,30.3534081111557
Low,61.15,57.7395107707048
Low,80.35,332.677521372931
Low,81.45,47.2929604012434
Low,55.2,73.3288383268359
High,99.8,1087.15418320813
Low,19.3,7.41442812803967
Low,100.7,450.889317919561
High,70.65,645.203954581566
Low,24.8,5.28200062461806
Low,69.25,14.8046434718256
Medium,47.95,302.007167704292
Medium,39.5,272.782209319719
Low,59.75,25.7653608324596
Low,90.4,263.547582727698
Low,19.5,38.5403831803356
Low,81.0,218.743308197547
Low,69.85,10.8071662204526
Medium,80.5,396.55496084144
Low,103.3,218.150874999853
Low,93.8,393.814376458169
Low,101.4,158.419482586889
Low,19.95,3.61127537469372
Low,60.8,26.5836708304902
Low,57.95,27.7825923812511
Low,110.35,478.265334069095
Low,46.0,101.160715590551
Low,74.0,38.0393009375775
Medium,81.2,447.850765451362
Medium,51.0,324.85154800677
Medium,50.4,273.78877285035
Low,63.9,21.5747814080604
Low,95.95,368.449433824464
Medium,70.7,555.114929092702
Low,81.7,72.8201312634247
Medium,100.3,635.765787156004
Low,20.0,44.4426571430331
Medium,79.55,618.970440892512
Medium,85.3,496.004246083559
Low,19.75,6.07142843571546
Low,61.45,22.5761789975215
Low,19.8,6.00092446128217
Low,48.8,85.4355000095822
Medium,89.2,488.366172554199
Medium,79.1,493.128772262598
Low,20.5,19.323800661096
Low,80.05,232.269186446043
High,97.85,984.686893276605
Low,60.45,167.372624143864
Low,112.2,265.741764103841
Low,31.1,94.6675917601217
Low,41.35,172.78945254415
Medium,73.15,451.385226489102
Medium,43.95,263.251788940393
Low,89.25,259.177104049143
Medium,79.5,442.607718419312
Medium,70.4,505.336557154397
Low,102.1,92.5081037305958
Low,53.75,37.0884451594448
High,84.45,720.360611250434
Low,36.0,64.0070410899669
Medium,103.95,580.562044907299
Low,20.0,3.71681266334074
Low,25.3,5.76966051320721
Low,64.75,199.581817788762
Medium,85.6,584.928273633166
Low,48.8,52.3383785616838
Low,67.6,73.2051016788438
Medium,98.6,636.521614592078
Medium,58.5,283.636927126419
Low,69.2,17.3411402496987
Low,25.05,5.32247452693958
Medium,74.65,445.250770596555
Low,75.0,322.185929409048
High,94.55,821.912414506716
Low,19.5,12.71928021984
Low,69.55,19.6571161202342
Low,19.35,10.2202444206753
Medium,101.3,745.260203999645
Low,109.7,20.8397168465941
Low,89.9,327.207153219915
Low,90.35,23.4093849517358
Low,54.85,258.723461922999
Low,89.7,15.6648200645233
Low,80.55,194.267038031773
Medium,49.6,273.999678470009
High,94.0,880.200393036622
Medium,89.2,497.816984015882
Low,25.4,33.1614088049113
Low,50.05,71.4453909431804
Medium,90.45,559.431397552007
Low,108.95,183.461690906708
Low,86.45,77.2339861505411
Low,50.1,72.6408938385045
Low,95.2,93.0848350411625
Low,21.2,19.2907673848028
Medium,104.2,715.368261424943
Low,19.4,17.6693473286018
Low,25.6,7.7603922167604
Medium,24.7,179.69374403282
Low,107.9,235.795299282536
Low,62.7,61.3483723186159
Low,74.25,78.2978061698222
Low,23.9,4.03933306655275
Low,84.3,335.74253264955
Low,19.9,7.33740442806557
Low,25.45,4.32108468451937
Low,76.45,20.2936135006117
Low,70.15,49.2204655093795
Low,90.4,303.502816279512
Low,90.1,73.0193314556346
Low,94.7,102.76700461348
Low,33.6,58.0483824923594
Low,90.35,195.528132945606
Low,90.35,21.4307334057453
Low,19.55,11.5219143649627
Medium,94.65,587.31651401372
Low,86.8,82.2236196999976
Medium,104.9,706.809725900775
Low,50.85,164.45920081212
Medium,90.35,586.39222601297
Low,89.1,203.076725232944
Low,44.85,106.214607203381
Low,54.85,148.441628030141
Low,75.7,235.942411106493
Low,104.8,121.319756997715
Medium,81.45,511.273051078008
Medium,93.7,500.577318380389
Low,20.25,4.57326507843061
Low,64.7,25.3951720471306
High,72.1,723.625957563107
Low,35.5,53.9712960949942
Low,33.6,102.488941208542
Low,109.75,56.1602380383263
Low,20.25,3.68242519842437
Low,60.15,75.5656853018208
Medium,83.9,670.937892456176
Low,59.65,57.9888127783782
Low,24.95,6.02622769149716
Medium,94.75,774.049985840011
Medium,74.7,424.376962611033
Medium,36.45,274.693821477821
Low,71.1,59.2486571002647
High,75.9,695.279413972583
Low,19.65,4.20956111390716
Low,60.25,25.5706912867336
Low,109.8,209.764396036897
Low,39.0,172.32079725579
Low,88.8,61.008681771706
Low,70.95,186.685925694577
Medium,45.15,320.120171441907
Low,53.45,31.702808433119
Low,23.95,5.27711177134165
Medium,82.35,539.726852401809
Medium,94.55,772.157198833424
Low,41.05,114.631292238147
Low,19.2,2.9995591572188
Low,65.5,195.97891478303
Low,20.35,10.1795888231681
High,84.45,788.491684174347
Medium,25.3,184.058774252241
High,74.9,776.348412497206
Medium,54.7,303.081797012328
Low,54.95,101.762430820219
Low,20.05,90.2705097687598
High,70.85,698.829224711915
Low,70.4,236.95738309259
Low,20.4,34.5710404804928
Low,20.95,8.04830410789798
Low,26.45,23.8998310232561
Low,106.0,328.499234841462
Medium,104.45,750.707344924246
Medium,78.25,413.393913026054
Low,35.75,54.8101597223431
Low,65.6,80.0935140397076
Low,94.8,175.77223162024
Low,103.65,420.996828212281
Medium,89.15,578.951188127627
Low,106.05,286.159861118104
Low,60.05,168.704668089487
Low,100.5,205.182100219131
Low,26.05,9.32505462390465
Low,20.25,3.15425033849214
Low,20.05,5.12302310182418
Low,20.35,22.7900727510242
Medium,99.0,548.768170808677
Medium,55.2,373.902612537291
Medium,45.3,321.183693606166
Low,54.9,118.05686439107
Low,20.55,17.1620863922435
Medium,94.7,475.548786860902
Low,90.15,320.205160864919
Low,19.9,41.0575853844466
Low,102.85,275.271940205852
Low,56.35,54.4938551889537
Low,56.2,23.7409524042448
High,75.05,740.926635256628
Low,55.0,67.8145586304002
Low,118.6,66.8780272536337
Low,55.7,42.9826862084923
Low,25.85,7.39948599833087
Low,19.9,89.5951692966743
Low,20.7,4.54197965216412
Low,64.65,104.432334669841
Low,80.95,207.96400742013
Low,64.05,22.7635947011586
Low,54.75,86.5631025022494
Low,53.6,46.5805116412132
Medium,106.15,768.024486229065
Low,34.55,117.565089619862
Low,76.2,244.611522445229
Low,20.6,4.1517692601655
High,101.55,1039.47324863865
Medium,103.7,599.088776400669
Low,20.55,8.2173639083747
Low,64.4,124.586227424253
Low,20.05,13.8457615968244
Low,20.55,19.9117369166604
Low,74.8,196.739271941905
Low,64.05,11.1691439120672
Medium,45.6,297.615398148425
Low,101.9,197.508379246708
Low,78.45,301.461946424803
Low,67.95,16.4653872755979
Low,64.75,23.0111570221612
Medium,94.4,576.587206568269
High,89.8,873.201194422615
Medium,94.65,587.907434474271
High,93.55,882.54430039046
High,83.3,713.540637752791
Low,75.55,58.6512591622191
Low,19.75,94.620217915209
High,95.85,897.048889751716
Medium,90.8,748.289786395639
Low,50.8,134.78527061073
Low,61.4,15.4105163069279
Low,20.35,5.66270473110677
Low,30.35,135.361778342074
Low,57.2,24.9254298975431
Low,19.6,5.17776447233345
Medium,86.25,545.259988908349
Medium,70.75,394.792429703367
Low,59.45,32.063404040942
Medium,40.1,309.040253904702
Low,20.5,41.9699125232035
Low,49.0,60.4159652967643
Low,100.2,97.6248261681648
Low,19.15,5.66019384729239
Low,84.0,22.8828179179122
Low,63.55,12.7844923317325
Low,54.6,148.343064453723
Low,71.1,13.376095522721
Low,19.95,88.084810636742
Low,105.2,354.995092706393
Medium,112.95,620.855944252814
Low,25.15,32.2953502674379
Low,51.0,198.477969976088
Medium,105.75,592.374566861495
Low,99.65,96.075618928148
Low,105.35,90.2288722801881
Low,25.1,7.6088220562768
Low,25.7,6.59120802903033
Low,99.65,225.779377378831
High,79.2,733.033583538207
